Account length,International plan,Voice mail plan,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total Charges,Total_Usage,Service_Stress,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Revenue_Segment_Medium,Revenue_Segment_High
62.0,0,0,248.7,109.0,220.0,118.0,265.7,78,13.2,2.0,1.0,1,76.5,747.6,0.015873015873015872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110.0,0,1,236.3,102.0,195.9,112.0,183.5,82,9.7,6.0,1.0,0,67.7,625.4000000000001,0.009009009009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16.0,0,0,205.6,69.0,169.5,93.0,220.1,64,10.9,3.0,0.0,0,62.199999999999996,606.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
73.0,0,0,94.1,136.0,280.3,122.0,205.0,77,9.8,4.0,0.0,0,51.71,589.1999999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,0,0,125.2,99.0,205.4,107.0,254.4,111,17.5,2.0,0.0,0,55.29,602.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.0,0,0,60.4,154.5,306.2,120.0,123.9,48,12.4,3.0,1.0,0,45.23,502.9,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,0,1,121.0,105.0,270.4,100.0,160.5,76,7.7,4.0,2.0,0,52.849999999999994,559.6,0.019230769230769232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,0,1,117.8,66.0,256.8,114.0,147.6,76,7.6,3.0,3.0,0,50.55,529.8000000000001,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173.0,0,1,232.4,96.0,211.9,118.0,273.0,102,5.0,5.0,3.0,0,71.16,722.3,0.017241379310344827,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128.0,1,1,223.5,81.0,188.8,74.0,154.9,101,9.4,2.0,2.0,1,63.559999999999995,576.6,0.015503875968992248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
86.0,0,0,176.3,79.0,259.2,97.0,287.4,78,6.2,3.0,0.0,0,66.60000000000001,729.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114.0,0,1,125.2,79.0,177.8,105.0,232.4,89,12.9,3.0,1.0,0,50.33,548.3,0.008695652173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104.0,0,0,138.7,107.0,256.9,113.0,234.9,74,10.0,3.0,0.0,0,58.690000000000005,640.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
148.0,0,0,86.3,134.0,246.6,92.0,251.6,91,11.3,4.0,1.0,0,50.0,595.8,0.006711409395973154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129.0,0,0,207.0,91.0,154.9,121.0,245.1,112,13.4,5.0,3.0,0,63.01,620.4,0.023076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
100.0,0,1,58.8,104.0,219.5,107.0,152.3,118,7.1,3.0,0.0,0,37.43,437.70000000000005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.0,0,1,239.2,109.0,235.5,112.0,156.3,95,9.5,4.0,1.0,0,70.27999999999999,640.5,0.006944444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76.0,0,0,198.3,130.0,217.1,86.0,188.4,96,12.5,3.0,0.0,0,64.02,616.3,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
158.0,0,0,205.2,97.0,240.6,77.0,79.7,108,14.4,10.5,0.0,0,62.81,539.9,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
116.0,0,0,192.1,98.0,312.9,135.0,130.2,94,7.9,2.0,3.0,0,67.25,643.1,0.02564102564102564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54.0,0,0,272.6,83.0,248.7,74.0,197.4,111,9.5,2.0,1.0,1,78.92999999999999,728.1999999999999,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86.0,0,0,128.3,121.0,197.1,93.0,138.4,152,12.2,5.0,3.5,1,48.080000000000005,475.99999999999994,0.040229885057471264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,0,0,169.6,99.0,264.1,87.0,206.3,78,9.3,4.0,0.0,0,63.07,649.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66.0,0,0,201.3,95.0,152.8,66.0,233.2,101,7.5,4.0,1.0,0,59.730000000000004,594.8,0.014925373134328358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151.0,0,1,214.7,97.0,138.5,90.0,169.1,48,8.6,4.0,1.0,0,58.199999999999996,530.9,0.006578947368421052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99.0,0,0,169.2,70.0,271.5,77.0,170.2,104,10.6,2.0,0.0,0,62.36,621.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
55.0,0,0,194.1,121.0,176.6,110.0,302.8,136,7.0,7.0,2.0,0,63.53,680.5,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78.0,0,0,225.1,67.0,199.2,127.0,175.5,102,14.6,2.0,0.0,0,67.04,614.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89.0,0,0,213.0,63.0,176.6,71.0,262.6,126,9.1,1.0,1.0,1,65.5,661.3000000000001,0.011111111111111112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101.0,0,0,183.9,115.0,255.9,101.0,275.0,145,10.8,10.5,1.0,0,68.31,725.5999999999999,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,0,1,221.8,105.0,161.7,85.0,227.7,62,14.0,7.0,0.0,0,65.48,625.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98.0,0,1,64.6,98.0,176.1,86.0,244.8,84,3.1000000000000005,0.0,2.0,0,36.97,488.6,0.020202020202020204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.0,0,1,154.6,92.0,83.4,103.0,165.9,99,13.3,3.0,1.0,0,44.43000000000001,417.2,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141.0,0,0,260.2,131.0,179.2,120.0,135.0,119,7.2,8.0,3.0,0,67.47999999999999,581.6,0.02112676056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
81.0,0,1,161.6,117.0,123.0,90.0,261.3,101,12.2,5.0,1.0,0,52.98,558.1000000000001,0.012195121951219513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162.0,0,0,220.6,117.0,155.2,121.0,186.7,89,10.5,10.5,1.0,0,61.92999999999999,573.0,0.006134969325153374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
83.0,0,1,155.9,122.0,162.3,107.0,127.6,105,13.1,5.0,3.0,0,49.58,458.9000000000001,0.03571428571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,0,0,107.0,63.0,105.7,67.0,243.1,74,12.8,3.0,3.5,1,41.57,468.59999999999997,0.034653465346534656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,0,0,182.5,104.0,204.7,95.0,229.9,100,11.3,8.0,3.5,0,61.83,628.4,0.058333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179.0,1,1,220.1,78.0,234.3,71.0,237.3,85,10.1,4.0,3.5,0,70.75000000000001,701.8000000000001,0.019444444444444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79.0,0,0,152.2,112.0,177.2,132.0,96.4,87,5.3,3.0,1.0,0,46.699999999999996,431.09999999999997,0.0125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,0,0,181.5,95.0,205.1,88.0,204.0,82,14.7,9.0,2.0,0,61.44,605.3000000000001,0.01694915254237288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.0,0,0,166.1,105.0,79.3,93.0,213.7,98,12.7,2.0,1.0,0,48.029999999999994,471.79999999999995,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.0,0,1,134.2,85.0,227.3,132.0,122.4,96,8.5,2.0,2.0,0,49.93999999999999,492.4,0.016260162601626018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0,1,1,149.7,122.0,211.1,75.0,114.3,90,9.2,4.0,1.0,0,51.01,484.29999999999995,0.02631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,0,1,150.1,109.0,264.7,103.0,178.4,97,5.8,4.0,1.0,0,57.62,598.9999999999999,0.01098901098901099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
159.0,1,0,257.1,53.0,312.2,127.0,183.0,82,8.8,6.0,1.0,1,80.86999999999999,761.0999999999999,0.00625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.0,0,1,141.7,121.0,232.3,113.0,222.1,131,12.0,5.0,1.0,0,57.07000000000001,608.1,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194.0,0,0,162.3,88.0,213.7,118.0,192.1,81,10.9,2.0,0.0,0,57.33,579.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
154.0,0,0,325.45000000000005,75.0,216.5,94.0,253.9,100,10.1,9.0,1.0,1,87.63000000000001,805.95,0.0064516129032258064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112.0,0,0,193.3,96.0,264.1,123.0,128.6,115,9.1,3.0,3.5,0,63.56,595.1,0.030973451327433628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45.0,0,0,78.2,127.0,253.4,108.0,255.0,100,17.5,3.0,1.0,0,51.17,604.1,0.021739130434782608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.0,0,0,83.4,110.0,232.2,137.0,146.7,114,7.6,5.0,1.0,0,42.57,469.90000000000003,0.007518796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.0,0,0,195.6,99.0,267.8,120.0,164.9,76,16.0,2.0,0.0,0,67.75,644.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56.0,0,0,197.0,110.0,222.8,102.0,225.3,91,10.6,6.0,2.0,0,65.43,655.7,0.03508771929824561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151.0,1,0,218.0,57.0,114.4,88.0,269.2,95,12.4,1.0,0.0,1,62.24,613.9999999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32.0,0,0,164.8,98.0,229.9,96.0,167.3,108,14.8,2.0,2.0,0,59.09,576.8,0.06060606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90.0,0,0,179.2,77.0,210.7,99.0,276.9,58,9.2,6.0,2.0,0,63.31,676.0,0.02197802197802198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138.0,0,0,170.5,87.0,118.2,116.0,187.9,111,11.2,7.0,2.0,0,50.52,487.8,0.014388489208633094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.0,0,0,205.7,123.0,214.5,108.0,226.1,106,6.7,10.5,1.0,0,65.18,653.0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95.0,1,0,165.5,84.0,286.2,112.0,198.9,89,11.5,2.0,1.0,1,64.53,662.1,0.010416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127.0,0,0,221.0,100.0,160.7,113.0,233.1,96,6.8,4.0,2.0,0,63.56000000000001,621.5999999999999,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137.0,0,0,242.1,118.0,191.0,93.0,218.6,50,14.7,2.0,3.0,0,71.21,666.4000000000001,0.021739130434782608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
97.0,0,0,151.6,107.0,155.4,96.0,240.0,112,14.7,4.0,1.0,0,53.75,561.7,0.01020408163265306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.0,1,0,176.2,87.0,145.0,81.0,249.5,92,5.7,4.0,0.0,0,55.050000000000004,576.4000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,1,1,196.0,82.0,322.7,82.0,225.6,120,3.7,5.0,1.0,0,71.9,748.0000000000001,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84.0,0,0,159.5,125.0,247.1,90.0,187.9,82,7.2,4.0,2.0,0,58.52,601.7,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137.0,0,0,230.2,113.0,220.4,79.0,204.7,111,10.7,7.0,3.5,0,69.96,666.0,0.025362318840579712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99.0,0,0,146.7,64.0,274.0,99.0,321.3,98,8.9,1.0,3.0,0,65.09,750.9,0.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85.0,0,0,102.0,95.0,270.2,139.0,148.2,105,10.7,3.0,1.0,0,49.870000000000005,531.1,0.011627906976744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150.0,0,0,126.0,99.0,238.5,73.0,285.1,100,10.2,6.0,3.0,0,57.269999999999996,659.8000000000001,0.019867549668874173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43.0,0,0,168.4,125.0,243.8,89.0,214.7,102,11.1,2.0,1.0,0,62.00999999999999,638.0000000000001,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
98.0,0,0,206.5,92.0,176.2,152.0,232.8,115,12.4,5.0,3.5,0,63.92000000000001,627.9,0.03535353535353535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112.0,0,0,217.1,76.0,205.2,100.0,185.7,91,9.4,3.0,2.0,0,65.25,617.4,0.017699115044247787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.0,0,0,229.6,78.0,205.7,108.0,166.2,91,10.8,2.0,0.0,1,66.91000000000001,612.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
98.0,0,1,278.3,89.0,93.4,143.0,107.6,48,9.7,5.0,0.0,0,62.71,489.00000000000006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
84.0,0,0,181.5,129.0,130.7,112.0,186.5,118,8.5,4.0,1.0,0,52.66,507.2,0.011764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.0,0,0,167.3,91.0,230.0,68.0,191.7,118,10.6,5.0,1.0,1,59.480000000000004,599.6,0.014925373134328358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98.0,0,1,121.0,105.0,218.9,98.0,226.7,110,12.0,1.0,1.0,0,52.62,578.5999999999999,0.010101010101010102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.0,0,0,221.1,124.0,110.8,94.0,240.1,112,10.6,3.0,0.0,0,60.67,582.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
119.0,0,0,222.8,122.0,163.2,107.0,160.6,112,11.2,6.0,1.0,0,62.00000000000001,557.8000000000001,0.008333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
